GeneID	AS_1ngS1_3	AS_1ngS1_4	AS_1ngS1_8	AS_1ngS1_7	AS_1ngS1_6	AS_1ngS1_2	AS_1ngS1_5	AS_1ngS1_1	AS_1ngS2_3	AS_1ngS2_1	AS_1ngS2_4	AS_1ngS2_2	AS_1ngS2_5	AS_1ngS2_7	AS_1ngS2_8	AS_1ngS2_6
ENSG00000179604.9	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0
ENSG00000170412.16	1	1	0	2	2	1	0	0	1	2	1	1	0	0	0	1
ENSG00000161513.11	0	0	1	1	1	0	0	0	2	0	0	1	1	0	2	1
ENSG00000180901.10	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
ENSG00000170190.15	1	1	1	0	2	0	2	1	2	1	0	1	0	0	0	2
ENSG00000125449.6	0	1	0	0	1	0	0	2	0	1	0	2	0	0	0	0
ENSG00000279035.1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000182173.12	0	0	2	1	0	0	0	1	0	1	1	2	0	0	0	0
ENSG00000108469.14	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000204323.5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000132478.9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000092929.11	2	0	1	0	0	0	0	0	1	0	0	1	0	0	0	2
ENSG00000132481.6	1	0	1	0	0	1	0	0	0	0	0	0	2	0	0	1
ENSG00000141569.10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000161533.11	0	0	1	1	0	0	1	0	0	1	1	1	0	0	0	0
ENSG00000182687.3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1
ENSG00000175931.12	0	0	0	0	0	3	0	0	1	0	0	1	0	0	0	0
ENSG00000129673.9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000182534.13	0	0	0	1	2	1	0	0	0	0	1	0	0	2	0	0
ENSG00000234912.9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
ENSG00000129657.14	1	1	4	1	1	0	1	0	1	2	0	3	4	2	0	2
ENSG00000184557.4	0	0	1	0	1	0	0	0	0	0	1	2	0	0	0	0
ENSG00000055483.19	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000171298.12	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000279259.1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181523.12	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
ENSG00000181045.14	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000141564.13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176108.9	0	0	1	0	0	0	1	0	1	0	1	1	0	0	0	1
ENSG00000181409.11	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0
ENSG00000225663.7	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	2
ENSG00000263731.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197063.10	0	0	1	0	1	0	0	1	1	0	1	0	3	1	0	0
ENSG00000265688.1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
ENSG00000185269.11	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169696.15	2	0	2	1	2	1	1	2	0	2	2	2	1	1	1	1
ENSG00000169683.7	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0
ENSG00000169750.8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169733.11	0	0	0	0	0	1	1	0	0	0	0	1	0	1	1	0
ENSG00000169718.17	1	2	1	0	0	1	1	0	1	0	0	1	0	0	0	1
ENSG00000141574.7	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000141568.19	0	0	1	1	0	0	0	1	0	0	1	0	0	0	1	1
ENSG00000141556.20	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0
ENSG00000176845.12	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
ENSG00000273355.1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
ENSG00000263606.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266397.1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272688.1	1	0	0	1	0	0	0	1	2	0	0	0	1	0	2	0
ENSG00000262001.1	0	1	0	0	0	0	0	1	0	0	1	1	0	0	1	0
ENSG00000263753.6	0	1	1	0	0	1	0	0	0	0	1	0	0	0	1	0
ENSG00000266441.1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0
ENSG00000088756.12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173482.16	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000168502.17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000141404.15	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
ENSG00000186481.15	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000141449.14	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000141448.8	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0
ENSG00000266495.1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000134508.12	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000141452.9	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0
ENSG00000053747.15	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000265094.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000141384.11	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000227279.1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000134757.4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000046604.12	1	0	0	2	0	0	1	0	1	2	1	1	1	1	2	1
ENSG00000153339.13	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0
ENSG00000263823.1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
ENSG00000141441.15	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186812.12	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
ENSG00000274184.1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000274849.1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000141622.13	0	1	0	0	1	0	1	0	0	0	0	1	0	0	2	0
ENSG00000184828.9	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000134030.13	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000101665.8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000141644.17	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000154832.14	1	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0
ENSG00000141646.13	0	1	0	0	0	1	0	0	0	0	1	1	1	1	0	2
ENSG00000041353.9	1	2	0	2	0	0	0	0	1	0	3	2	1	0	1	2
ENSG00000277837.1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000134444.13	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0
ENSG00000141655.15	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000081913.13	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
ENSG00000267390.1	0	0	0	0	1	0	0	1	2	0	0	0	0	0	1	0
ENSG00000206073.10	0	0	1	0	1	0	1	0	0	1	0	1	0	0	1	0
ENSG00000197632.8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176225.12	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
ENSG00000133313.14	0	1	0	0	2	1	0	1	1	0	0	1	1	0	0	1
ENSG00000278607.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000179981.9	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
ENSG00000130856.15	0	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0
ENSG00000197971.14	1	0	2	0	0	2	3	2	2	0	0	0	0	0	1	0
ENSG00000267015.1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000274828.1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
ENSG00000060069.16	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000122490.18	1	0	0	0	2	1	1	2	0	1	0	0	1	1	0	2
ENSG00000101544.8	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000105556.10	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0
ENSG00000099821.13	2	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
ENSG00000099812.8	0	0	1	4	0	2	0	2	0	3	2	1	0	1	0	2
ENSG00000272473.1	1	0	0	0	0	1	0	1	0	1	0	1	1	2	1	0
ENSG00000175221.14	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116017.10	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0
ENSG00000119559.15	0	1	0	1	1	0	1	0	0	1	1	2	1	1	2	2
ENSG00000181588.16	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
ENSG00000071564.14	0	0	0	0	1	0	0	0	0	0	0	0	2	1	1	2
ENSG00000130270.16	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000261526.2	1	0	0	1	1	0	2	0	0	0	0	1	0	0	1	0
ENSG00000099875.14	1	0	0	0	1	2	1	2	2	0	4	3	3	3	0	5
ENSG00000172081.13	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
ENSG00000104897.9	0	1	2	1	0	0	0	0	0	1	0	2	0	0	0	1
ENSG00000104899.5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172006.11	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
ENSG00000171970.12	2	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0
ENSG00000175691.8	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000088256.8	1	1	2	1	0	0	2	0	2	0	1	1	0	0	1	0
ENSG00000125910.5	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
ENSG00000125912.10	1	0	1	0	1	0	0	0	1	1	2	2	0	0	1	1
ENSG00000105325.13	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000006638.11	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000105298.13	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0
ENSG00000167657.11	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000105229.6	1	1	1	0	0	1	0	0	0	1	1	1	0	1	2	1
ENSG00000105246.5	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
ENSG00000280247.1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280239.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171236.9	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000185361.8	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0
ENSG00000142002.16	0	2	0	0	1	0	0	2	0	0	1	3	0	0	0	1
ENSG00000268536.1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000141965.4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269604.1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000127666.9	0	0	0	1	0	1	0	1	0	2	0	0	0	0	0	0
ENSG00000105426.14	1	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0
ENSG00000196365.11	0	0	0	1	0	2	0	3	0	0	0	2	0	1	0	0
ENSG00000141994.15	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000187650.3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000031823.14	1	0	0	0	0	1	0	0	0	0	1	2	0	0	0	1
ENSG00000130382.8	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0
ENSG00000125648.14	0	2	0	0	0	0	0	0	1	0	0	2	0	1	0	0
ENSG00000276980.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174837.14	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000130544.11	0	2	0	0	1	1	0	0	0	0	1	0	0	0	1	1
ENSG00000171105.13	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0
ENSG00000104883.7	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1
ENSG00000198816.5	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0
ENSG00000090674.15	1	0	1	1	0	0	0	0	0	2	0	2	0	1	0	1
ENSG00000174788.9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000076944.14	0	0	1	3	1	1	1	0	1	0	0	1	0	0	0	0
ENSG00000267939.1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
ENSG00000133250.13	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000188321.13	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000130818.10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000267106.5	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0
ENSG00000127452.8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267289.1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000090339.8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267607.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000167807.15	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000161847.13	0	0	0	1	0	0	1	0	0	0	0	1	0	1	1	0
ENSG00000105397.13	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0
ENSG00000079999.13	0	0	0	0	2	0	0	0	1	1	0	0	0	0	1	0
ENSG00000129347.19	0	2	1	0	0	1	0	2	0	0	0	0	0	0	1	2
ENSG00000129353.14	0	2	1	1	0	1	2	2	2	0	0	4	1	1	0	1
ENSG00000267544.1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
ENSG00000142453.11	1	0	0	1	0	1	0	0	0	1	1	0	1	0	0	0
ENSG00000197256.10	1	0	2	0	0	1	0	0	0	0	0	1	0	1	0	1
ENSG00000130158.13	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000183401.11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000105520.10	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0
ENSG00000213304.3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000197332.8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196757.7	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000196646.11	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000197857.13	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000180855.15	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0
ENSG00000188033.9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173875.13	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	1
ENSG00000123154.11	1	0	0	1	0	0	0	1	1	1	0	2	1	0	3	2
ENSG00000105576.15	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000280783.1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105607.12	0	0	1	1	3	0	0	1	1	1	1	1	0	0	0	3
ENSG00000104957.13	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
ENSG00000037757.13	1	0	0	1	0	2	1	0	0	0	0	0	1	0	1	0
ENSG00000187556.7	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0
ENSG00000132016.11	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000132024.17	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000104998.3	0	0	1	0	0	0	1	0	1	0	0	1	1	2	1	0
ENSG00000072062.13	0	1	1	0	2	1	0	1	1	0	1	1	0	0	1	0
ENSG00000123146.19	0	0	0	0	1	0	0	0	1	1	1	1	1	0	2	0
ENSG00000105131.7	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000011243.17	1	2	0	1	0	0	2	0	0	0	0	4	0	0	0	0
ENSG00000127527.13	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
ENSG00000105072.8	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0
ENSG00000105085.10	0	1	2	0	0	0	1	1	0	2	0	0	0	1	0	0
ENSG00000279977.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000072954.6	1	1	1	1	0	0	1	1	0	0	0	0	1	0	2	0
ENSG00000099330.8	1	1	2	3	1	4	1	0	2	0	1	3	0	0	1	2
ENSG00000130299.16	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0
ENSG00000130479.10	1	0	2	0	1	0	0	1	1	0	2	1	1	0	0	1
ENSG00000130475.14	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000105643.9	0	0	0	1	0	0	0	1	0	0	0	0	1	0	2	0
ENSG00000254858.9	2	2	1	0	3	0	0	1	0	1	0	1	0	1	0	1
ENSG00000130517.13	0	0	0	1	0	1	0	1	0	0	0	0	2	0	0	0
ENSG00000130511.15	0	1	1	0	1	0	1	1	0	1	2	2	3	1	0	1
ENSG00000005007.12	1	0	0	0	1	2	0	0	1	0	0	1	1	1	0	0
ENSG00000223802.7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
ENSG00000105676.13	0	1	0	0	0	0	0	0	1	0	0	2	0	0	1	0
ENSG00000064545.14	0	0	0	0	2	0	0	1	0	0	2	2	0	1	0	0
ENSG00000250067.11	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000105708.8	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
ENSG00000266904.5	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000196705.8	0	1	1	0	0	0	0	0	0	0	2	1	1	0	0	0
ENSG00000182141.9	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000229676.2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167232.13	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213096.9	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
ENSG00000261824.6	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
ENSG00000267575.6	1	2	0	0	2	0	0	3	0	0	0	0	0	2	0	3
ENSG00000131943.17	1	0	0	0	4	0	1	0	0	1	0	0	0	0	0	1
ENSG00000105173.13	1	0	0	1	1	0	0	0	0	1	0	0	0	2	1	0
ENSG00000168813.16	0	1	0	0	1	0	0	2	0	0	1	0	0	0	0	0
ENSG00000267213.4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267475.1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000121289.17	0	0	0	1	0	0	0	0	0	0	0	1	0	1	2	1
ENSG00000131944.9	2	0	2	0	1	2	0	0	1	3	0	2	1	0	2	0
ENSG00000131941.7	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1
ENSG00000130881.13	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000153885.14	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000267024.1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000153896.17	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	1
ENSG00000089351.14	1	0	1	1	2	0	0	0	0	1	2	1	1	0	0	0
ENSG00000236144.6	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249115.8	0	0	0	0	2	1	0	0	0	0	1	1	0	0	1	1
ENSG00000105672.14	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0
ENSG00000272333.5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000161265.14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000267439.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000126264.9	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
ENSG00000161277.10	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	1
ENSG00000196357.11	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254004.6	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0
ENSG00000186020.12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225975.6	0	0	1	0	0	0	1	1	1	0	0	0	0	1	0	0
ENSG00000189164.14	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000180479.13	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0
ENSG00000269688.1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187994.13	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000068903.19	1	0	1	0	1	0	0	1	1	0	1	0	1	0	0	0
ENSG00000262484.1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269190.5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000176396.9	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0
ENSG00000226025.9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000130758.7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105221.16	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197019.4	2	0	1	1	1	1	0	1	0	0	3	0	0	1	0	0
ENSG00000167565.12	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000167578.16	1	1	0	1	1	0	0	0	0	0	0	1	1	0	2	0
ENSG00000167601.11	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0
ENSG00000123810.7	0	1	0	0	0	0	0	3	0	0	0	1	0	0	0	0
ENSG00000267107.6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000076928.17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105723.11	0	0	1	0	0	2	1	1	0	0	0	1	0	0	0	0
ENSG00000279539.1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
ENSG00000105722.9	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
ENSG00000188368.9	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000105427.9	0	3	0	2	2	1	2	2	0	1	0	1	0	0	0	1
ENSG00000213904.8	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0
ENSG00000242221.8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000204941.13	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1
ENSG00000176531.10	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
ENSG00000105767.2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167384.10	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0
ENSG00000266903.1	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0
ENSG00000130202.9	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0
ENSG00000104856.13	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	1
ENSG00000007255.10	0	1	0	0	1	0	0	0	1	1	0	3	0	0	0	0
ENSG00000189114.6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000125740.13	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0
ENSG00000125744.11	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1
ENSG00000213889.10	3	2	0	1	1	1	0	1	1	0	0	1	1	1	0	1
ENSG00000125746.14	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1
ENSG00000177051.5	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1
ENSG00000279407.1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185800.11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000170604.4	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0
ENSG00000105287.12	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
ENSG00000090372.14	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0
ENSG00000181027.10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105281.12	0	0	0	0	1	2	0	3	0	0	3	1	0	1	4	1
ENSG00000160007.17	0	1	0	1	1	0	0	1	1	0	0	2	0	0	0	1
ENSG00000130751.9	1	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0
ENSG00000130749.9	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1
ENSG00000105327.15	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000105321.12	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
ENSG00000257704.3	1	1	0	0	0	1	2	1	0	0	1	0	0	0	0	1
ENSG00000134830.5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000134815.18	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0
ENSG00000105402.7	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0
ENSG00000277383.1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
ENSG00000024422.11	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0
ENSG00000105486.13	1	0	1	2	1	0	1	0	1	2	0	1	1	0	1	0
ENSG00000268186.1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000178150.8	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0
ENSG00000269814.1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000105516.10	2	0	1	0	0	0	1	0	1	1	0	0	0	1	0	0
ENSG00000087074.7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000104805.15	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0
ENSG00000104808.7	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225950.7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000177380.13	0	1	0	1	1	1	2	0	0	1	0	0	0	0	1	1
ENSG00000090554.12	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
ENSG00000104870.12	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000104973.14	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	0
ENSG00000039650.9	1	0	1	0	0	1	0	0	1	0	0	1	1	0	0	1
ENSG00000169136.8	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1	1
ENSG00000105383.14	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000105497.7	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000275055.1	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0
